ingredient,count,cuisine
olives,1,spanish
pitted,1,spanish
basil,1,spanish
capsicum,1,spanish
apples,1,spanish
thawed,1,spanish
melted,1,spanish
suggested,1,spanish
sifted,1,spanish
guava,1,spanish
marmalade,1,spanish
dulce,1,spanish
coating,1,spanish
octopus,1,spanish
larger,1,spanish
boiled,1,spanish
diagonally,1,spanish
rounds,1,spanish
thickness,1,spanish
less,1,spanish
fillets,1,spanish
scallions,1,spanish
pastry,1,spanish
desired,1,spanish
warm,1,spanish
brown,1,spanish
thread,1,spanish
drained,1,spanish
piquillo,1,spanish
jar,1,spanish
spray,1,spanish
shredded,1,spanish
salad,1,spanish
dozen,1,spanish
sheet,1,spanish
puff,1,spanish
approx,1,spanish
capers,1,spanish
seeds,1,spanish
anise,1,spanish
dark,1,spanish
thirds,1,spanish
lengthwise,1,spanish
deveined,1,spanish
confectioners,1,spanish
aniseed,1,spanish
active,1,spanish
quart,1,spanish
crust,1,spanish
baguette,1,spanish
prosciutto,1,spanish
eggplant,1,spanish
rustic,1,spanish
preferably,1,spanish
peasant,1,spanish
florets,1,spanish
country,1,spanish
without,1,spanish
crusts,1,spanish
pine,1,spanish
nuts,1,spanish
pasteurized,1,spanish
grapeseed,1,spanish
new,1,spanish
diameter,1,spanish
scrubbed,1,spanish
seed,1,spanish
lover,1,spanish
coffee,1,spanish
instant,1,spanish
sticks,1,spanish
extravirgin,1,spanish
bacon,1,spanish
panko,1,spanish
cod,1,spanish
evaporated,1,spanish
homemade,1,spanish
personal,1,spanish
kosher,1,spanish
according,1,spanish
honey,1,spanish
mild,1,spanish
jasmine,1,spanish
peel,1,spanish
cold,1,spanish
wedge,1,spanish
raisins,1,spanish
orangeflavored,1,spanish
shallot,1,spanish
bottle,1,spanish
burgundy,1,spanish
ice,1,spanish
mayonnaise,1,spanish
loaf,1,spanish
nutmeg,1,spanish
chips,1,spanish
dissolved,1,spanish
chilies,1,spanish
like,1,spanish
smokey,1,spanish
bass,1,spanish
crumbled,1,spanish
toothpick,1,spanish
bunch,1,spanish
laurel,1,spanish
one,1,spanish
chose,1,spanish
various,1,spanish
kinds,1,spanish
mackerel,1,spanish
swordfish,1,spanish
tuna,1,spanish
skate,1,spanish
monkfish,1,spanish
fl,1,spanish
person,1,spanish
haddock,1,spanish
juicy,1,spanish
threads,1,spanish
scallops,1,spanish
drizzling,1,spanish
divided,1,spanish
grape,1,spanish
self,1,spanish
raising,1,spanish
aniseflavored,1,spanish
baking,1,spanish
peppercorns,1,spanish
capsicums,1,spanish
collard,1,spanish
chili,1,spanish
using,1,spanish
pureed,1,spanish
veal,1,spanish
cannellini,1,spanish
organic,1,spanish
picked,1,spanish
rosemary,1,spanish
cans,1,spanish
fabada,1,spanish
package,1,spanish
ones,1,spanish
marrow,1,spanish
recipe,1,spanish
aubergines,1,spanish
called,1,spanish
bonelessskinless,1,spanish
much,1,spanish
easier,1,spanish
rolled,1,spanish
balls,1,spanish
cabbage,1,spanish
pasta,1,spanish
shells,1,spanish
unpeeled,1,spanish
rubbing,1,spanish
eggplants,1,spanish
shortgrain,1,spanish
