ingredient,count,cuisine
square,1,Japanese
tuna,1,Japanese
shortgrain,1,Japanese
umeboshi,1,Japanese
plum,1,Japanese
inchlong,1,Japanese
skewers,1,Japanese
bran,1,Japanese
king,1,Japanese
button,1,Japanese
quarts,1,Japanese
whites,1,Japanese
greens,1,Japanese
servings,1,Japanese
belly,1,Japanese
edamame,1,Japanese
strawberry,1,Japanese
jam,1,Japanese
katsuobushi,1,Japanese
tartar,1,Japanese
drizzle,1,Japanese
top,1,Japanese
nira,1,Japanese
masago,1,Japanese
roe,1,Japanese
shaoxing,1,Japanese
sea,1,Japanese
smelt,1,Japanese
wonton,1,Japanese
wrappers,1,Japanese
breast,1,Japanese
halves,1,Japanese
kosher,1,Japanese
spicy,1,Japanese
lightly,1,Japanese
dijon,1,Japanese
allspice,1,Japanese
tempura,1,Japanese
crushed,1,Japanese
tomatoes,1,Japanese
fuji,1,Japanese
cheese,1,Japanese
room,1,Japanese
temperature,1,Japanese
superfine,1,Japanese
caster,1,Japanese
dont,1,Japanese
much,1,Japanese
would,1,Japanese
prepare,1,Japanese
frozen,1,Japanese
napa,1,Japanese
savoy,1,Japanese
katakuriko,1,Japanese
dusting,1,Japanese
starch,1,Japanese
soymilk,1,Japanese
nonadjusted,1,Japanese
beni,1,Japanese
shoga,1,Japanese
tonkatsu,1,Japanese
thick,1,Japanese
also,1,Japanese
used,1,Japanese
bread,1,Japanese
crumbs,1,Japanese
edible,1,Japanese
“komagire”,1,Japanese
konnyaku,1,Japanese
shirataki,1,Japanese
season,1,Japanese
heavy,1,Japanese
maccha,1,Japanese
pot,1,Japanese
spinach,1,Japanese
washed,1,Japanese
kombu,1,Japanese
konbu,1,Japanese
substituted,1,Japanese
may,1,Japanese
udon,1,Japanese
one,1,Japanese
easier,1,Japanese
find,1,Japanese
works,1,Japanese
bite,1,Japanese
sized,1,Japanese
cornflour,1,Japanese
plain,1,Japanese
slices,1,Japanese
lemons,1,Japanese
japan,1,Japanese
usually,1,Japanese
sold,1,Japanese
intact,1,Japanese
lean,1,Japanese
gently,1,Japanese
ice,1,Japanese
sifted,1,Japanese
drumsticks,1,Japanese
important,1,Japanese
flavour,1,Japanese
tasty,1,Japanese
eat,1,Japanese
balsamic,1,Japanese
bruised,1,Japanese
slit,1,Japanese
open,1,Japanese
shortgrained,1,Japanese
salt,46,Spanish
oil,43,Spanish
olive,38,Spanish
pepper,38,Spanish
garlic,34,Spanish
lemon,21,Spanish
cloves,20,Spanish
small,20,Spanish
onion,18,Spanish
red,18,Spanish
tomatoes,18,Spanish
white,17,Spanish
paprika,16,Spanish
parsley,16,Spanish
chicken,15,Spanish
green,15,Spanish
sugar,15,Spanish
water,15,Spanish
diced,14,Spanish
wine,14,Spanish
extra,13,Spanish
eggs,13,Spanish
virgin,13,Spanish
bell,11,Spanish
spanish,11,Spanish
cubes,10,Spanish
bread,10,Spanish
juice,10,Spanish
rice,10,Spanish
flour,10,Spanish
sea,9,Spanish
milk,9,Spanish
beans,9,Spanish
sweet,9,Spanish
butter,9,Spanish
black,9,Spanish
peeled,9,Spanish
saffron,8,Spanish
pinch,8,Spanish
chorizo,8,Spanish
slices,8,Spanish
sausage,8,Spanish
medium,8,Spanish
leaf,8,Spanish
vinegar,7,Spanish
potatoes,7,Spanish
ham,6,Spanish
stock,6,Spanish
flat,6,Spanish
italian,6,Spanish
cinnamon,6,Spanish
use,6,Spanish
pieces,5,Spanish
cheese,5,Spanish
broth,5,Spanish
head,5,Spanish
needed,5,Spanish
egg,5,Spanish
shrimp,5,Spanish
chunks,5,Spanish
clove,5,Spanish
ripe,5,Spanish
oz,5,Spanish
bay,5,Spanish
onions,4,Spanish
beaten,4,Spanish
pork,4,Spanish
kg,4,Spanish
yolks,4,Spanish
steak,4,Spanish
peas,4,Spanish
lemons,4,Spanish
thyme,4,Spanish
inch,4,Spanish
add,4,Spanish
toasted,4,Spanish
powder,4,Spanish
cumin,4,Spanish
manchego,4,Spanish
tomato,4,Spanish
long,4,Spanish
halved,3,Spanish
good,3,Spanish
prawns,3,Spanish
flatleaf,3,Spanish
quartered,3,Spanish
leaves,3,Spanish
plum,3,Spanish
quality,3,Spanish
thick,3,Spanish
coarsely,3,Spanish
allpurpose,3,Spanish
mussels,3,Spanish
almonds,3,Spanish
stick,3,Spanish
zest,3,Spanish
margarine,3,Spanish
flakes,3,Spanish
chocolate,3,Spanish
smoked,3,Spanish
cornstarch,3,Spanish
rind,3,Spanish
orange,3,Spanish
frying,3,Spanish
bone,3,Spanish
granulated,3,Spanish
breadcrumbs,3,Spanish
per,3,Spanish
whole,3,Spanish
sausages,3,Spanish
inches,3,Spanish
hot,3,Spanish
arborio,3,Spanish
piece,3,Spanish
fine,3,Spanish
frozen,3,Spanish
blanched,3,Spanish
grams,3,Spanish
size,3,Spanish
potato,3,Spanish
grain,3,Spanish
uncooked,3,Spanish
de,2,Spanish
yeast,2,Spanish
sherry,2,Spanish
crustless,2,Spanish
crushed,2,Spanish
bowl,2,Spanish
oregano,2,Spanish
semisweet,2,Spanish
pound,2,Spanish
liqueur,2,Spanish
used,2,Spanish
sweeten,2,Spanish
extract,2,Spanish
sprig,2,Spanish
vanilla,2,Spanish
cooked,2,Spanish
fish,2,Spanish
garbanzo,2,Spanish
zucchini,2,Spanish
dijon,2,Spanish
cauliflower,2,Spanish
oranges,2,Spanish
liters,2,Spanish
etc,2,Spanish
hake,2,Spanish
granny,2,Spanish
smith,2,Spanish
apple,2,Spanish
rioja,2,Spanish
fluid,2,Spanish
lettuce,2,Spanish
peppers,2,Spanish
little,2,Spanish
roughly,2,Spanish
canned,2,Spanish
serrano,2,Spanish
raw,2,Spanish
cracked,2,Spanish
skinless,2,Spanish
chickpeas,2,Spanish
turmeric,2,Spanish
best,2,Spanish
half,2,Spanish
walnuts,2,Spanish
mustard,2,Spanish
serving,2,Spanish
thighs,2,Spanish
plus,2,Spanish
calasparra,2,Spanish
bomba,2,Spanish
coarse,2,Spanish
yellow,2,Spanish
links,2,Spanish
torn,2,Spanish
may,2,Spanish
rabbit,2,Spanish
calamari,2,Spanish
paste,2,Spanish
type,2,Spanish
feel,2,Spanish
clams,2,Spanish
cooking,2,Spanish
free,2,Spanish
pimenton,2,Spanish
puree,2,Spanish
crusty,2,Spanish
roasted,2,Spanish
greens,2,Spanish
frito,2,Spanish
french,2,Spanish
substitute,2,Spanish
hardboiled,2,Spanish
almond,2,Spanish
vegetable,2,Spanish
sprigs,2,Spanish
risotto,2,Spanish
removed,2,Spanish
works,2,Spanish
unsalted,1,Spanish
lentils,1,Spanish
dipping,1,Spanish
sodium,1,Spanish
low,1,Spanish
jerez,1,Spanish
cubed,1,Spanish
cream,1,Spanish
tbsp,1,Spanish
kielbasa,1,Spanish
heavy,1,Spanish
cube,1,Spanish
grapes,1,Spanish
slightly,1,Spanish
vinagre,1,Spanish
breast,1,Spanish
bigger,1,Spanish
pudding,1,Spanish
light,1,Spanish
mostly,1,Spanish
dough,1,Spanish
unbleached,1,Spanish
mixed,1,Spanish
lukewarm,1,Spanish
brandy,1,Spanish
lightly,1,Spanish
candied,1,Spanish
fruit,1,Spanish
cherries,1,Spanish
cucumber,1,Spanish
cored,1,Spanish
chives,1,Spanish
cider,1,Spanish
romaine,1,Spanish
portuguese,1,Spanish
wedges,1,Spanish
linguica,1,Spanish
parmesan,1,Spanish
mexican,1,Spanish
lean,1,Spanish
bite,1,Spanish
whites,1,Spanish
bratwursts,1,Spanish
washed,1,Spanish
leche,1,Spanish
sub,1,Spanish
goodquality,1,Spanish
apricot,1,Spanish
jam,1,Spanish
glaze,1,Spanish
boneless,1,Spanish
tenderloins,1,Spanish
diagonal,1,Spanish
skirt,1,Spanish
strips,1,Spanish
jarred,1,Spanish
drumsticks,1,Spanish
bonein,1,Spanish
vermouth,1,Spanish
tend,1,Spanish
strand,1,Spanish
tart,1,Spanish
coriander,1,Spanish
converted,1,Spanish
julia,1,Spanish
suggests,1,Spanish
uncle,1,Spanish
bens,1,Spanish
shell,1,Spanish
peeledseededjuicedand,1,Spanish
minutes,1,Spanish
olives,1,Spanish
pitted,1,Spanish
basil,1,Spanish
capsicum,1,Spanish
apples,1,Spanish
thawed,1,Spanish
melted,1,Spanish
suggested,1,Spanish
sifted,1,Spanish
guava,1,Spanish
marmalade,1,Spanish
dulce,1,Spanish
coating,1,Spanish
octopus,1,Spanish
larger,1,Spanish
boiled,1,Spanish
diagonally,1,Spanish
rounds,1,Spanish
thickness,1,Spanish
less,1,Spanish
fillets,1,Spanish
scallions,1,Spanish
pastry,1,Spanish
desired,1,Spanish
warm,1,Spanish
brown,1,Spanish
thread,1,Spanish
drained,1,Spanish
piquillo,1,Spanish
jar,1,Spanish
spray,1,Spanish
shredded,1,Spanish
salad,1,Spanish
dozen,1,Spanish
sheet,1,Spanish
puff,1,Spanish
approx,1,Spanish
capers,1,Spanish
seeds,1,Spanish
anise,1,Spanish
dark,1,Spanish
thirds,1,Spanish
lengthwise,1,Spanish
deveined,1,Spanish
confectioners,1,Spanish
aniseed,1,Spanish
active,1,Spanish
quart,1,Spanish
crust,1,Spanish
baguette,1,Spanish
prosciutto,1,Spanish
eggplant,1,Spanish
rustic,1,Spanish
preferably,1,Spanish
peasant,1,Spanish
florets,1,Spanish
country,1,Spanish
without,1,Spanish
crusts,1,Spanish
pine,1,Spanish
nuts,1,Spanish
pasteurized,1,Spanish
grapeseed,1,Spanish
new,1,Spanish
diameter,1,Spanish
scrubbed,1,Spanish
seed,1,Spanish
lover,1,Spanish
coffee,1,Spanish
instant,1,Spanish
sticks,1,Spanish
extravirgin,1,Spanish
bacon,1,Spanish
panko,1,Spanish
cod,1,Spanish
evaporated,1,Spanish
homemade,1,Spanish
personal,1,Spanish
kosher,1,Spanish
according,1,Spanish
honey,1,Spanish
mild,1,Spanish
jasmine,1,Spanish
peel,1,Spanish
cold,1,Spanish
wedge,1,Spanish
raisins,1,Spanish
orangeflavored,1,Spanish
shallot,1,Spanish
bottle,1,Spanish
burgundy,1,Spanish
ice,1,Spanish
mayonnaise,1,Spanish
loaf,1,Spanish
nutmeg,1,Spanish
chips,1,Spanish
dissolved,1,Spanish
chilies,1,Spanish
like,1,Spanish
smokey,1,Spanish
bass,1,Spanish
crumbled,1,Spanish
toothpick,1,Spanish
bunch,1,Spanish
laurel,1,Spanish
one,1,Spanish
chose,1,Spanish
various,1,Spanish
kinds,1,Spanish
mackerel,1,Spanish
swordfish,1,Spanish
tuna,1,Spanish
skate,1,Spanish
monkfish,1,Spanish
fl,1,Spanish
person,1,Spanish
haddock,1,Spanish
juicy,1,Spanish
threads,1,Spanish
scallops,1,Spanish
drizzling,1,Spanish
divided,1,Spanish
grape,1,Spanish
self,1,Spanish
raising,1,Spanish
aniseflavored,1,Spanish
baking,1,Spanish
peppercorns,1,Spanish
capsicums,1,Spanish
collard,1,Spanish
chili,1,Spanish
using,1,Spanish
pureed,1,Spanish
veal,1,Spanish
cannellini,1,Spanish
organic,1,Spanish
picked,1,Spanish
rosemary,1,Spanish
cans,1,Spanish
fabada,1,Spanish
package,1,Spanish
ones,1,Spanish
marrow,1,Spanish
recipe,1,Spanish
aubergines,1,Spanish
called,1,Spanish
bonelessskinless,1,Spanish
much,1,Spanish
easier,1,Spanish
rolled,1,Spanish
balls,1,Spanish
cabbage,1,Spanish
pasta,1,Spanish
shells,1,Spanish
unpeeled,1,Spanish
rubbing,1,Spanish
eggplants,1,Spanish
shortgrain,1,Spanish
