review_term,count,cuisine
compliments,1,mexican
magic,1,mexican
help,1,mexican
myselfi,1,mexican
monday,1,mexican
cringes,1,mexican
loveswe,1,mexican
visited,1,mexican
weekend,1,mexican
visitors,1,mexican
stream,1,mexican
constant,1,mexican
aweebitsilly,1,mexican
code,1,mexican
tonightdo,1,mexican
overall,1,mexican
fix,1,mexican
tilapia,1,mexican
cayenne,1,mexican
honestly,1,mexican
announce,1,mexican
incredibly,1,mexican
toaster,1,mexican
scant,1,mexican
jarred,1,mexican
yogurt,1,mexican
greek,1,mexican
excellentlove,1,mexican
combination,1,mexican
skimp,1,mexican
starting,1,mexican
topping,1,mexican
prepping,1,mexican
timeconsuming,1,mexican
difficult,1,mexican
opinion,1,mexican
talk,1,mexican
busy,1,mexican
someone,1,mexican
comments,1,mexican
mayo,1,mexican
notes,1,mexican
life,1,mexican
amts,1,mexican
lifeisgood,1,mexican
aussienz,1,mexican
canola,1,mexican
irish,1,mexican
killians,1,mexican
dipped,1,mexican
seems,1,mexican
recommendation,1,mexican
pcs,1,mexican
finger,1,mexican
index,1,mexican
cod,1,mexican
cutting,1,mexican
voted,1,mexican
amt,1,mexican
speckled,1,mexican
trout,1,mexican
delicate,1,mexican
dutch,1,mexican
jalisco,1,mexican
kry,1,mexican
jac,1,mexican
leaves,1,mexican
soaking,1,mexican
saving,1,mexican
direction,1,mexican
happened,1,mexican
smells,1,mexican
published,1,mexican
book,1,mexican
melendez,1,mexican
jonathan,1,mexican
quesabirria,1,mexican
birria,1,mexican
divine,1,mexican
custard,1,mexican
padi,1,mexican
steamer,1,mexican
elevated,1,mexican
stop,1,mexican
single,1,mexican
blueeyes_jd,1,mexican
gonna,1,mexican
slow,1,mexican
scorpioluvstocook,1,mexican
goes,1,mexican
tell,1,mexican
tested,1,mexican
changing,1,mexican
special,1,mexican
baby,1,mexican
lid,1,mexican
roasting,1,mexican
steps,1,mexican
cili,1,mexican
problems,1,mexican
batches,1,mexican
david,1,mexican
foreign,1,mexican
abhor,1,mexican
kamikazee,1,mexican
fill,1,mexican
tiny,1,mexican
shown,1,mexican
recipie,1,mexican
omit,1,mexican
bartended,1,mexican
lonestarlori,1,mexican
pairs,1,mexican
seafood,1,mexican
donebrwe,1,mexican
spend,1,mexican
margaritas,1,mexican
partyjust,1,mexican
thanx,1,mexican
multiply,1,mexican
approved,1,mexican
cuts,1,mexican
tripe,1,mexican
speed,1,mexican
toadkiller,1,mexican
base,1,mexican
pre,1,mexican
hippi,1,mexican
grabs,1,mexican
jumps,1,mexican
ok,1,mexican
scale,1,mexican
free,1,mexican
menudo,1,mexican
meet,1,mexican
dessert,1,mexican
fruitiness,1,mexican
ranchofiesta,1,mexican
owe,1,mexican
marymeow,1,mexican
kremann,1,mexican
kate,1,mexican
transported,1,mexican
merlot,1,mexican
annie,1,mexican
rhea,1,mexican
proud,1,mexican
dissolved,1,mexican
web,1,mexican
man,1,mexican
currently,1,mexican
philippines,1,mexican
c,1,mexican
guillian,1,mexican
caldo,1,mexican
stayed,1,mexican
important,1,mexican
reason,1,mexican
compelled,1,mexican
sit,1,mexican
temperature,1,mexican
bring,1,mexican
coddle,1,mexican
knowing,1,mexican
bite,1,mexican
chance,1,mexican
gets,1,mexican
burrito,1,mexican
sam,1,mexican
sevenyearold,1,mexican
utilize,1,mexican
serves,1,mexican
anne,1,mexican
presentation,1,mexican
throw,1,mexican
dianaeatingrichly,1,mexican
stirring,1,mexican
indeed,1,mexican
quart,1,mexican
braised,1,mexican
eight,1,mexican
mention,1,mexican
mexirosie,1,mexican
points,1,mexican
brownie,1,mexican
garners,1,mexican
complicated,1,mexican
dilute,1,mexican
watery,1,mexican
frescas,1,mexican
diluting,1,mexican
tamarindo,1,mexican
gallons,1,mexican
sqaushes,1,mexican
lived,1,mexican
specific,1,mexican
brownsville,1,mexican
goya,1,mexican
sazon,1,mexican
package,1,mexican
cubes,1,mexican
bouillon,1,mexican
cob,1,mexican
seem,1,mexican
cauldo,1,mexican
housewife,1,mexican
delicioso,1,mexican
helps,1,mexican
latina,1,mexican
meals,1,mexican
midday,1,mexican
reminded,1,mexican
whala,1,mexican
omg,1,mexican
newport,1,mexican
wax,1,mexican
steam,1,mexican
stack,1,mexican
electric,1,mexican
bags,1,mexican
ziploc,1,mexican
buy,1,mexican
jennifer,1,mexican
plateworks,1,mexican
fold,1,mexican
ball,1,mexican
regsize,1,mexican
erin,1,mexican
tabasco,1,mexican
pintos,1,mexican
stiff,1,mexican
skip,1,mexican
six,1,mexican
comparison,1,mexican
msteechur,1,mexican
strength,1,mexican
increase,1,mexican
calslacked,1,mexican
soaked,1,mexican
precooked,1,mexican
venezuela,1,mexican
wheat,1,mexican
variation,1,mexican
exclusively,1,mexican
ziptop,1,mexican
mat,1,mexican
silicon,1,mexican
dusted,1,mexican
peel,1,mexican
masaca,1,mexican
chewy,1,mexican
disintegrate,1,mexican
laguna,1,mexican
fishy,1,mexican
dijhon,1,mexican
mustard,1,mexican
english,1,mexican
uses,1,mexican
kidding,1,mexican
naturel,1,mexican
au,1,mexican
tastier,1,mexican
vinaigrette,1,mexican
cesar,1,mexican
perhaps,1,mexican
wilkesbarrenative,1,mexican
revealing,1,mexican
trouble,1,mexican
soooooo,1,mexican
anchovy,1,mexican
lindawinkler,1,mexican
likely,1,mexican
enchilladas,1,mexican
gum,1,mexican
xanthan,1,mexican
rancho,1,mexican
shelf,1,mexican
sale,1,mexican
metal,1,mexican
spotted,1,mexican
dawned,1,mexican
detailed,1,mexican
lesliecoy,1,mexican
yummie,1,mexican
individual,1,mexican
learned,1,mexican
enchilladaslasagna,1,mexican
stacking,1,mexican
clear,1,mexican
nuts,1,mexican
surprisingly,1,mexican
blue,1,mexican
excess,1,mexican
okra,1,mexican
napalitos,1,mexican
expanding,1,mexican
bakersfieldmom,1,mexican
opportunity,1,mexican
peacock,1,mexican
seasonal,1,mexican
unprocessed,1,mexican
sometimes,1,mexican
memories,1,mexican
brings,1,mexican
college,1,mexican
breakfasts,1,mexican
donut,1,mexican
diabetes,1,mexican
drain,1,mexican
towel,1,mexican
grease,1,mexican
eliminated,1,mexican
quality,1,mexican
finicky,1,mexican
ruiza,1,mexican
saved,1,mexican
render,1,mexican
precook,1,mexican
parts,1,mexican
whenever,1,mexican
disappointing,1,mexican
disappoint,1,mexican
corner,1,mexican
replies,1,mexican
olive,1,mexican
sprayed,1,mexican
scissors,1,mexican
risk,1,mexican
reduce,1,mexican
defeat,1,mexican
death,1,mexican
hate,1,mexican
soooo,1,mexican
prayztwice,1,mexican
chelata,1,mexican
drinkbetter,1,mexican
thoroughly,1,mexican
yeahhhhhh,1,mexican
ohhhhhh,1,mexican
bbq,1,mexican
alot,1,mexican
barbecue,1,mexican
yesss,1,mexican
mvelezlaw,1,mexican
preferred,1,mexican
beautifully,1,mexican
cervantesbrandi,1,mexican
sentence,1,mexican
scoop,1,mexican
angelaemvi,1,mexican
access,1,mexican
hold,1,mexican
theyd,1,mexican
sweetsour,1,mexican
savoury,1,mexican
jessika,1,mexican
ceviches,1,mexican
kim,1,mexican
p,1,mexican
patrick,1,mexican
membrane,1,mexican
worry,1,mexican
faster,1,mexican
cocktail,1,mexican
gallo,1,mexican
lbs,1,mexican
downside,1,mexican
happens,1,mexican
garlicdefinately,1,mexican
bernettavan,1,mexican
sharlenew,1,mexican
fault,1,mexican
purple,1,mexican
hollie,1,mexican
supereasy,1,mexican
realized,1,mexican
jessi,1,mexican
case,1,mexican
occurred,1,mexican
spanish,1,mexican
starrynews,1,mexican
tangy,1,mexican
deantini,1,mexican
cool,1,mexican
minced,1,mexican
lets,1,mexican
flavours,1,mexican
smurf,1,mexican
equal,1,mexican
imo,1,mexican
scratch,1,mexican
freshsqueezed,1,mexican
moreso,1,mexican
laborintensive,1,mexican
smooth,1,mexican
processing,1,mexican
refrigerator,1,mexican
julian,1,mexican
meximosa,1,mexican
calling,1,mexican
tentatively,1,mexican
champagne,1,mexican
flamensky,1,mexican
wondeful,1,mexican
bursting,1,mexican
refrigeration,1,mexican
ratherbeswimmin,1,mexican
seasonings,1,mexican
chunky,1,mexican
thingand,1,mexican
tang,1,mexican
sunday,1,mexican
mayhem,1,mexican
minute,1,mexican
creative,1,mexican
squash,1,mexican
potato,1,mexican
vegetables,1,mexican
allspice,1,mexican
ran,1,mexican
biggest,1,mexican
overpowering,1,mexican
sue,1,mexican
taught,1,mexican
duonyte,1,mexican
vacationing,1,mexican
servings,1,mexican
couple,1,mexican
marathon,1,mexican
meatball,1,mexican
salads,1,mexican
ripe,1,mexican
tart,1,mexican
avacado,1,mexican
braunda,1,mexican
zaar,1,mexican
snacki,1,mexican
onwinston,1,mexican
race,1,mexican
ont,1,mexican
heather,1,mexican
liverwurst,1,mexican
recipe,225,italian
used,146,italian
made,137,italian
make,101,italian
good,82,italian
great,80,italian
time,79,italian
one,67,italian
thanks,66,italian
delicious,66,italian
sauce,63,italian
added,62,italian
use,61,italian
add,59,italian
also,59,italian
like,57,italian
easy,55,italian
would,55,italian
really,51,italian
pasta,49,italian
much,47,italian
fresh,44,italian
didnt,42,italian
making,41,italian
dough,38,italian
cheese,38,italian
garlic,38,italian
bread,37,italian
bit,36,italian
thank,35,italian
little,35,italian
soup,34,italian
well,34,italian
italian,33,italian
first,33,italian
wonderful,32,italian
served,32,italian
pepper,32,italian
dish,32,italian
oil,31,italian
loved,31,italian
chicken,30,italian
flavor,29,italian
instead,28,italian
tomatoes,28,italian
nice,28,italian
even,27,italian
half,27,italian
dinner,27,italian
next,26,italian
basil,26,italian
excellent,26,italian
ive,26,italian
sharing,25,italian
family,25,italian
think,24,italian
see,24,italian
cooking,24,italian
cookies,24,italian
perfect,24,italian
better,23,italian
olive,23,italian
wine,23,italian
im,23,italian
get,23,italian
taste,23,italian
love,22,italian
enjoyed,22,italian
using,22,italian
flour,22,italian
try,22,italian
minutes,22,italian
right,21,italian
cook,21,italian
sure,21,italian
turned,21,italian
sugar,21,italian
salt,21,italian
lemon,20,italian
worth,20,italian
posting,20,italian
dont,19,italian
way,19,italian
meal,19,italian
followed,19,italian
cream,19,italian
best,19,italian
still,18,italian
recipes,18,italian
took,18,italian
last,18,italian
cup,18,italian
cant,18,italian
amount,18,italian
put,18,italian
extra,18,italian
definitely,18,italian
salad,17,italian
day,17,italian
another,17,italian
broth,17,italian
end,16,italian
ever,16,italian
egg,16,italian
top,16,italian
keeper,16,italian
fish,16,italian
thought,16,italian
could,16,italian
ingredients,15,italian
never,15,italian
mix,15,italian
makes,15,italian
found,15,italian
ill,15,italian
hot,15,italian
oven,15,italian
thing,14,italian
years,14,italian
tomato,14,italian
many,14,italian
risotto,14,italian
chopped,14,italian
times,14,italian
white,14,italian
exactly,14,italian
left,14,italian
liked,14,italian
amazing,14,italian
tried,14,italian
favorite,14,italian
thick,14,italian
mushrooms,14,italian
together,13,italian
back,13,italian
enough,13,italian
water,13,italian
work,13,italian
flavors,13,italian
worked,13,italian
lot,13,italian
cooked,13,italian
cut,13,italian
since,12,italian
shrimp,12,italian
husband,12,italian
freezer,12,italian
everyone,12,italian
regular,12,italian
gave,12,italian
fantastic,12,italian
adding,12,italian
hand,12,italian
keep,12,italian
got,12,italian
parsley,11,italian
bacon,11,italian
review,11,italian
whole,11,italian
night,11,italian
something,11,italian
serve,11,italian
want,11,italian
roll,11,italian
parmesan,11,italian
dh,11,italian
awesome,11,italian
batch,11,italian
dried,11,italian
eggs,11,italian
long,11,italian
baking,11,italian
simple,11,italian
stars,11,italian
yummy,11,italian
wait,11,italian
came,11,italian
sticky,11,italian
butter,11,italian
without,11,italian
find,10,italian
today,10,italian
difference,10,italian
though,10,italian
except,10,italian
id,10,italian
couple,10,italian
need,10,italian
home,10,italian
yum,10,italian
doesnt,10,italian
green,10,italian
pesto,10,italian
different,10,italian
onion,10,italian
lunch,10,italian
believe,10,italian
said,10,italian
thin,10,italian
always,10,italian
rice,10,italian
filling,10,italian
say,10,italian
red,10,italian
olives,10,italian
two,9,italian
take,9,italian
seafood,9,italian
part,9,italian
sliced,9,italian
beans,9,italian
orange,9,italian
mixture,9,italian
tasty,9,italian
change,9,italian
us,9,italian
often,9,italian
food,9,italian
go,9,italian
dry,9,italian
wow,9,italian
noodles,9,italian
ricotta,9,italian
oh,9,italian
chocolate,9,italian
addition,9,italian
pan,9,italian
recommend,9,italian
prepare,8,italian
gnocchi,8,italian
side,8,italian
sausage,8,italian
directions,8,italian
stuff,8,italian
full,8,italian
went,8,italian
garden,8,italian
bake,8,italian
grated,8,italian
c,8,italian
super,8,italian
maybe,8,italian
pancetta,8,italian
kittencal,8,italian
leftovers,8,italian
double,8,italian
absolutely,8,italian
spaghetti,8,italian
creamy,8,italian
quick,8,italian
give,8,italian
real,8,italian
sweet,8,italian
must,8,italian
beef,8,italian
meat,8,italian
easier,8,italian
couldnt,8,italian
tasted,8,italian
small,8,italian
may,8,italian
spread,8,italian
friend,8,italian
know,8,italian
glad,8,italian
tender,8,italian
bowl,8,italian
capers,8,italian
written,8,italian
mine,8,italian
diced,8,italian
hours,8,italian
kitchen,8,italian
needed,8,italian
ground,8,italian
quite,7,italian
decided,7,italian
flavorful,7,italian
potatoes,7,italian
pizza,7,italian
wanted,7,italian
plenty,7,italian
wasnt,7,italian
loves,7,italian
needs,7,italian
tsp,7,italian
follow,7,italian
old,7,italian
gelato,7,italian
fine,7,italian
ice,7,italian
cookie,7,italian
veggies,7,italian
tip,7,italian
kids,7,italian
chef,7,italian
stove,7,italian
several,7,italian
year,7,italian
powder,7,italian
heat,7,italian
biscotti,7,italian
canned,7,italian
people,7,italian
rather,7,italian
tonight,7,italian
moist,7,italian
mozzarella,7,italian
called,7,italian
going,7,italian
doubled,7,italian
cups,7,italian
although,7,italian
pork,7,italian
oz,7,italian
eat,7,italian
freeze,6,italian
loaf,6,italian
deg,6,italian
others,6,italian
thats,6,italian
wont,6,italian
lemons,6,italian
box,6,italian
tablespoons,6,italian
every,6,italian
fennel,6,italian
flakes,6,italian
coffee,6,italian
second,6,italian
lasagna,6,italian
summer,6,italian
hour,6,italian
mom,6,italian
rolling,6,italian
ago,6,italian
tell,6,italian
usually,6,italian
large,6,italian
knew,6,italian
leave,6,italian
seasoning,6,italian
italy,6,italian
done,6,italian
froze,6,italian
bought,6,italian
getting,6,italian
changes,6,italian
trying,6,italian
post,6,italian
zwt,6,italian
everything,6,italian
else,6,italian
onions,6,italian
soft,6,italian
clams,6,italian
roasted,6,italian
yet,6,italian
hearty,6,italian
big,6,italian
smaller,6,italian
let,6,italian
light,6,italian
enjoy,6,italian
spinach,6,italian
adopt,6,italian
black,6,italian
vinegar,6,italian
less,6,italian
homemade,6,italian
calamari,6,italian
happy,6,italian
twice,6,italian
greyhound,6,italian
melendez,6,italian
jonathan,6,italian
almost,6,italian
splenda,6,italian
reviewer,5,italian
truly,5,italian
breasts,5,italian
restaurant,5,italian
bottle,5,italian
come,5,italian
pieces,5,italian
marinara,5,italian
covered,5,italian
picky,5,italian
either,5,italian
things,5,italian
tastes,5,italian
dishes,5,italian
original,5,italian
bad,5,italian
texture,5,italian
mashed,5,italian
flavour,5,italian
lol,5,italian
layer,5,italian
g,5,italian
anything,5,italian
look,5,italian
suggested,5,italian
started,5,italian
lb,5,italian
huge,5,italian
wonderfully,5,italian
baked,5,italian
healthy,5,italian
juice,5,italian
comforting,5,italian
sooo,5,italian
new,5,italian
plain,5,italian
w,5,italian
kept,5,italian
three,5,italian
nuts,5,italian
marsala,5,italian
reviews,5,italian
gravy,5,italian
christmas,5,italian
prosciutto,5,italian
custard,5,italian
vanilla,5,italian
ended,5,italian
french,5,italian
fan,5,italian
cool,5,italian
ball,5,italian
min,5,italian
shells,5,italian
friends,5,italian
pretty,5,italian
almonds,5,italian
till,5,italian
hard,5,italian
celery,5,italian
cutting,5,italian
past,5,italian
fast,5,italian
mixer,5,italian
overpowering,5,italian
liquid,5,italian
heavy,5,italian
stock,5,italian
bay,5,italian
sea,5,italian
pot,5,italian
market,5,italian
fairly,5,italian
pizzelles,5,italian
seemed,5,italian
already,5,italian
serving,5,italian
rest,5,italian
however,5,italian
patties,5,italian
especially,4,italian
reduced,4,italian
cloves,4,italian
tag,4,italian
dipping,4,italian
longer,4,italian
fishy,4,italian
cold,4,italian
jar,4,italian
placed,4,italian
bland,4,italian
call,4,italian
logs,4,italian
outstanding,4,italian
along,4,italian
peppers,4,italian
deliciousasitlooks,4,italian
slightly,4,italian
fried,4,italian
simmer,4,italian
brown,4,italian
freezing,4,italian
sauteed,4,italian
breakfast,4,italian
sheet,4,italian
smooth,4,italian
mushy,4,italian
days,4,italian
batches,4,italian
exact,4,italian
serves,4,italian
word,4,italian
choice,4,italian
glass,4,italian
leftover,4,italian
ravioli,4,italian
crunchy,4,italian
substitute,4,italian
meatballs,4,italian
avoid,4,italian
steps,4,italian
increased,4,italian
probably,4,italian
balsamic,4,italian
omg,4,italian
iron,4,italian
tart,4,italian
lots,4,italian
version,4,italian
teaspoon,4,italian
penne,4,italian
reduce,4,italian
effort,4,italian
similar,4,italian
winner,4,italian
eggplant,4,italian
skillet,4,italian
f,4,italian
package,4,italian
warm,4,italian
bolognese,4,italian
labor,4,italian
vodka,4,italian
idea,4,italian
effect,4,italian
frying,4,italian
difficult,4,italian
lovely,4,italian
cans,4,italian
table,4,italian
frozen,4,italian
stir,4,italian
pop,4,italian
fabulous,4,italian
limeandspoontt,4,italian
peas,4,italian
milk,4,italian
might,4,italian
process,4,italian
tiramisu,4,italian
neither,4,italian
boil,4,italian
become,4,italian
balls,4,italian
hit,4,italian
otherwise,4,italian
topping,4,italian
important,4,italian
round,4,italian
ahead,4,italian
measure,4,italian
authentic,4,italian
place,4,italian
turn,4,italian
stew,4,italian
overly,4,italian
alenafoodphoto,4,italian
weeknight,4,italian
ready,4,italian
amaretto,4,italian
yes,4,italian
step,4,italian
base,4,italian
allow,4,italian
raw,4,italian
asked,4,italian
cooker,4,italian
quality,4,italian
guests,4,italian
eating,4,italian
lost,4,italian
coat,4,italian
trouble,4,italian
generous,4,italian
mixed,4,italian
advice,4,italian
figured,4,italian
rita,4,italian
smells,4,italian
kind,4,italian
working,4,italian
lady,4,italian
bottom,4,italian
personal,4,italian
morning,4,italian
dessert,3,italian
havent,3,italian
simply,3,italian
temperature,3,italian
chefs,3,italian
boneless,3,italian
rating,3,italian
breast,3,italian
calls,3,italian
directed,3,italian
posted,3,italian
chill,3,italian
maker,3,italian
space,3,italian
week,3,italian
salty,3,italian
shortening,3,italian
nicely,3,italian
fingers,3,italian
help,3,italian
understand,3,italian
recommended,3,italian
cottage,3,italian
please,3,italian
grandmothers,3,italian
bruce,3,italian
cod,3,italian
money,3,italian
looking,3,italian
luisa,3,italian
maria,3,italian
frostingnfettuccine,3,italian
mins,3,italian
learned,3,italian
technique,3,italian
fall,3,italian
dad,3,italian
bell,3,italian
lightly,3,italian
paste,3,italian
touch,3,italian
soak,3,italian
al,3,italian
ancho,3,italian
halved,3,italian
treat,3,italian
pound,3,italian
awsome,3,italian
satisfying,3,italian
jenny,3,italian
melted,3,italian
paddle,3,italian
towards,3,italian
order,3,italian
sounds,3,italian
fix,3,italian
corn,3,italian
terry,3,italian
extract,3,italian
batter,3,italian
knife,3,italian
crushed,3,italian
mini,3,italian
matter,3,italian
honey,3,italian
peels,3,italian
warning,3,italian
final,3,italian
chips,3,italian
waiting,3,italian
hardest,3,italian
calling,3,italian
sandwich,3,italian
classic,3,italian
wheat,3,italian
yeast,3,italian
spicy,3,italian
mama,3,italian
changed,3,italian
preference,3,italian
delish,3,italian
wouldnt,3,italian
paper,3,italian
ladyfingers,3,italian
tablespoon,3,italian
fat,3,italian
polenta,3,italian
stated,3,italian
mixing,3,italian
kansas,3,italian
around,3,italian
bag,3,italian
based,3,italian
sticking,3,italian
fun,3,italian
house,3,italian
grandmother,3,italian
foil,3,italian
gotten,3,italian
works,3,italian
smelled,3,italian
carrots,3,italian
firm,3,italian
size,3,italian
store,3,italian
substituted,3,italian
across,3,italian
complete,3,italian
silly,3,italian
slight,3,italian
miss,3,italian
zest,3,italian
knead,3,italian
mother,3,italian
